고객번호,fluctuation,구매금액
15221,2.0,5329966
15222,-1.0,6741557
15223,2.0,9469886
15224,2.0,16637290
15225,0.0,6319294
15226,1.0,12194617
15227,-1.0,132948550
15228,-1.0,8213739
15229,-1.0,22311281
15230,-3.0,14650460
15231,2.0,9649097
15232,0.0,5298298
15233,1.0,6133471
15234,1.0,5037364
15235,-1.0,5648524
15236,1.0,28191467
15237,0.0,50273385
15238,3.0,7689788
15239,-1.0,9933963
15240,-1.0,13232091
15241,-1.0,16782077
15242,1.0,19633618
15243,1.0,4825928
15244,-2.0,21667333
15245,0.0,11611627
15246,1.0,10878189
15247,1.0,9942677
15248,-1.0,13519251
15249,-5.0,119150315
15250,4.0,10932321
15251,1.0,7304138
15252,-1.0,17472694
15253,-1.0,9130052
15254,-2.0,4360541
15255,-1.0,10287159
15256,0.0,127073631
15257,0.0,8905279
15258,0.0,7538198
15259,0.0,11644471
15260,-2.0,9941553
15261,0.0,27433475
15262,-1.0,8452193
15263,1.0,20074825
15264,-1.0,8070521
15265,0.0,3825194
15266,0.0,18658725
15267,1.0,13010514
15268,1.0,11198780
15269,3.0,8345449
15270,1.0,7794412
15271,2.0,20547148
15272,3.0,12763263
15273,2.0,5992394
15274,0.0,8450281
15275,1.0,5482885
15276,2.0,5850017
15277,-5.0,17025059
15278,1.0,10175410
15279,-1.0,33357644
15280,2.0,2416786
15281,-3.0,6023883
15282,1.0,15103924
15283,2.0,5758626
15284,0.0,8156693
15285,0.0,4374820
15286,2.0,69243973
15287,-1.0,47957900
15288,0.0,11485006
15289,0.0,6095472
15290,1.0,8357416
15291,-1.0,13670463
15292,1.0,8125621
15293,-1.0,5279216
15294,2.0,17731540
15295,-1.0,7421082
15296,2.0,7347885
15297,2.0,15332775
15298,0.0,7727423
15299,-2.0,41729450
15300,0.0,13493555
15301,-1.0,3048696
15302,-3.0,4984831
15303,-2.0,14695247
15304,0.0,5857519
15305,1.0,7519384
15306,-3.0,18313920
15307,0.0,7658286
15308,1.0,489480
15309,4.0,9914910
15310,-1.0,12919227
15311,-2.0,80240180
15312,2.0,26324113
15313,3.0,8159042
15314,-4.0,6619747
15315,1.0,2632970
15316,0.0,5727466
15317,1.0,16339194
15318,-1.0,15918362
15319,0.0,9372116
15320,2.0,7333528
15321,2.0,12821165
15322,-1.0,11932904
15323,-1.0,6528172
15324,1.0,23804485
15325,2.0,8342690
15326,4.0,9068979
15327,2.0,4910583
15328,0.0,8129584
15329,-2.0,5903358
15330,-2.0,68850104
15331,2.0,7019059
15332,-1.0,5671019
15333,0.0,14194612
15334,0.0,45055442
15335,0.0,22826760
15336,0.0,24889923
15337,-1.0,29076014
15338,1.0,9027601
15339,0.0,5655177
15340,-1.0,13892850
15341,-1.0,6461526
15342,1.0,85805449
15343,1.0,8871934
15344,-1.0,18384934
15345,-1.0,10312822
15346,-1.0,8615204
15347,3.0,9594473
15348,-1.0,5431766
15349,2.0,9659346
15350,-4.0,102401111
15351,-3.0,3617204
15352,-3.0,15758970
15353,-3.0,5440076
15354,-1.0,59331229
15355,0.0,21024331
15356,2.0,107403742
15357,-2.0,26651800
15358,0.0,7443139
15359,0.0,8618700
15360,-2.0,26784864
15361,4.0,15742270
15362,-1.0,21904018
15363,-2.0,102116121
15364,-2.0,5753501
15365,0.0,11763815
15366,-2.0,7678409
15367,3.0,52405410
15368,0.0,7757110
15369,-1.0,8272403
15370,1.0,22409846
15371,6.0,35639521
15372,-3.0,9647568
15373,1.0,3256583
15374,-1.0,33119820
15375,-2.0,9784251
15376,0.0,3580916
15377,2.0,10211798
15378,0.0,8823853
15379,-2.0,10210735
15380,1.0,5403816
15381,-1.0,2664405
15382,0.0,28809110
15383,1.0,17119127
15384,1.0,67229630
15385,1.0,11914222
15386,0.0,4894742
15387,0.0,14471048
15388,0.0,15597365
15389,-2.0,15378407
15390,-2.0,7339282
15391,3.0,11119720
15392,-4.0,19462894
15393,1.0,7064540
15394,-8.0,406187335
15395,-1.0,4325500
15396,1.0,5957309
15397,2.0,14385630
15398,0.0,18536750
15399,0.0,34647194
15400,0.0,8070138
15401,-2.0,10128526
15402,-1.0,62390
15403,-2.0,6150923
15404,0.0,4364759
15405,1.0,35077757
15406,1.0,7824273
15407,1.0,10961958
15408,-5.0,7305415
15409,-1.0,13074949
15410,-1.0,9612216
15411,-1.0,95240
15412,-5.0,11224979
15413,0.0,7240586
15414,1.0,7175112
15415,0.0,257790
15416,-1.0,7548438
15417,0.0,28016006
15418,2.0,11523116
15419,0.0,13998990
15420,-1.0,11802434
15421,-4.0,6993538
15422,-1.0,2529130
15423,0.0,27847617
15424,0.0,7866734
15425,-1.0,13692733
15426,0.0,4148397
15427,-4.0,6293976
15428,2.0,14392637
15429,1.0,31615879
15430,0.0,6965465
15431,0.0,7153155
15432,-3.0,15703430
15433,0.0,3700060
15434,0.0,10687625
15435,1.0,11079068
15436,0.0,18221288
15437,-1.0,5946385
15438,0.0,8514786
15439,2.0,4547473
15440,-1.0,61891392
15441,-2.0,10454257
15442,2.0,15970952
15443,-2.0,14848829
15444,-1.0,7505834
15445,-3.0,5480283
15446,1.0,6178965
15447,1.0,11870355
15448,2.0,7075227
15449,0.0,6590762
15450,0.0,4209503
15451,0.0,5301064
15452,0.0,10392921
15453,-1.0,11451952
15454,-2.0,20677997
15455,3.0,10253744
15456,-2.0,40441361
15457,1.0,7379692
15458,-1.0,8448460
15459,-1.0,7474618
15460,-1.0,6976483
15461,0.0,50155023
15462,0.0,8121195
15463,-1.0,10172452
15464,0.0,10844851
15465,5.0,7482715
15466,-4.0,3051135
15467,1.0,11987408
15468,-2.0,16486459
15469,0.0,19227305
15470,0.0,22206253
15471,-3.0,3694786
15472,-1.0,7470633
15473,1.0,6061812
15474,-9.0,116994980
15475,0.0,102220578
15476,-5.0,9152472
15477,0.0,10789640
15478,2.0,6384524
15479,0.0,18468527
15480,0.0,11134340
15481,1.0,10084744
15482,1.0,5437245
15483,-1.0,8490164
15484,0.0,22903100
15485,-1.0,16357341
15486,-1.0,29445632
15487,0.0,7260400
15488,2.0,9805331
15489,1.0,67328550
15490,0.0,6046880
15491,1.0,14309126
15492,-2.0,5425632
15493,3.0,51778007
15494,1.0,4801028
15495,-1.0,16261414
15496,-1.0,10580650
15497,1.0,6543569
15498,-1.0,26066743
15499,2.0,6452935
15500,2.0,5267657
15501,1.0,13669618
15502,3.0,7228020
15503,1.0,6259130
15504,-1.0,3938560
15505,-2.0,13286966
15506,0.0,88430652
15507,-2.0,9509663
15508,-1.0,53165619
15509,-1.0,15307336
15510,1.0,44470590
15511,-4.0,13575800
15512,0.0,27533504
15513,0.0,23099097
15514,0.0,11543102
15515,-1.0,7101406
15516,0.0,6847598
15517,0.0,41820751
15518,4.0,6441827
15519,-1.0,14914261
15520,0.0,4702885
15521,-2.0,15310751
15522,-4.0,9216688
15523,0.0,141961682
15524,-2.0,5823591
15525,0.0,12321516
15526,0.0,9657045
15527,-1.0,15759813
15528,1.0,6897921
15529,0.0,5751428
15530,-1.0,17294941
15531,2.0,6150365
15532,2.0,29891251
15533,1.0,58323064
15534,0.0,1070110
15535,0.0,8295028
15536,0.0,8200213
15537,0.0,13394494
15538,0.0,9497762
15539,-1.0,10575646
15540,0.0,10931524
15541,-2.0,27148590
15542,-1.0,9886183
15543,1.0,5607595
15544,0.0,8761286
15545,0.0,7043868
15546,0.0,3081700
15547,0.0,46451574
15548,2.0,7499928
15549,0.0,9630600
15550,-1.0,11145203
15551,0.0,7259296
15552,0.0,6145446
15553,1.0,9511073
15554,0.0,2334964
15555,1.0,12346748
15556,0.0,5107775
15557,-1.0,9342805
15558,0.0,7290875
15559,-1.0,10414565
15560,-2.0,10261083
15561,-1.0,11164097
15562,1.0,4157504
15563,-5.0,9480120
15564,1.0,8199565
15565,1.0,120002842
15566,-1.0,6141367
15567,-1.0,10540382
15568,-1.0,3743156
15569,-1.0,4580665
15570,1.0,43416490
15571,-1.0,5571389
15572,2.0,13825390
15573,0.0,12483075
15574,1.0,55946487
15575,-2.0,13233680
15576,0.0,19931478
15577,-2.0,5872710
15578,-1.0,2034890
15579,0.0,4912614
15580,2.0,12447272
15581,0.0,17877454
15582,0.0,5816370
15583,0.0,9027309
15584,-3.0,11178799
15585,3.0,11599338
15586,-2.0,8183505
15587,1.0,87662920
15588,0.0,1198456
15589,0.0,11405475
15590,2.0,8223866
15591,-3.0,2454570
15592,-1.0,37182012
15593,-1.0,9816974
15594,-2.0,28174981
15595,-5.0,18904571
15596,0.0,550480
15597,-1.0,11176540
15598,1.0,12645295
15599,1.0,68110790
15600,0.0,21680930
15601,0.0,12700330
15602,0.0,49391627
15603,1.0,17193463
15604,0.0,7808173
15605,2.0,6676014
15606,-1.0,93750030
15607,0.0,19019177
15608,1.0,6092292
15609,0.0,167280869
15610,-3.0,12018852
15611,-2.0,12010485
15612,0.0,56483120
15613,-2.0,21665738
15614,-2.0,33755050
15615,1.0,128562770
15616,-1.0,81900950
15617,-2.0,45619170
15618,0.0,5368763
15619,1.0,6297555
15620,1.0,126305047
15621,0.0,85670210
15622,-1.0,27625447
15623,-1.0,52867670
15624,1.0,45016240
15625,-1.0,7198792
15626,0.0,31583962
15627,1.0,36992856
15628,-1.0,9276447
15629,0.0,21456285
15630,0.0,51607280
15631,-2.0,5050080
15632,-2.0,4669906
15633,0.0,5226159
15634,-1.0,89916504
15635,0.0,8834816
15636,-1.0,132217990
15637,2.0,57044390
15638,-2.0,52073429
15639,-1.0,9966928
15640,-1.0,31125134
15641,2.0,13043270
15642,-4.0,6904560
15643,2.0,85831030
15644,1.0,25527054
15645,0.0,17799132
15646,0.0,69408059
15647,2.0,93213569
15648,-1.0,75377965
15649,0.0,19989320
15650,-2.0,3169548
15651,1.0,14985736
15652,-1.0,6246482
15653,2.0,37065840
15654,0.0,8907719
15655,0.0,30891738
15656,1.0,27764727
15657,0.0,4707745
15658,0.0,7231694
15659,-1.0,52737260
15660,2.0,8701737
15661,-1.0,54803934
15662,-1.0,17060447
15663,-4.0,7755488
15664,2.0,34762690
15665,0.0,21669210
15666,0.0,12602613
15667,2.0,44727690
15668,2.0,43382447
15669,1.0,12002400
15670,-2.0,14331685
15671,1.0,11722236
15672,1.0,2753137
15673,-1.0,8535780
15674,-9.0,268849985
15675,2.0,32484270
15676,1.0,8109280
15677,-1.0,4192502
15678,2.0,8542318
15679,0.0,42207626
15680,-2.0,12127631
15681,1.0,10657518
15682,2.0,16979637
15683,0.0,9527133
15684,-1.0,7567322
15685,0.0,174393110
15686,0.0,9455544
15687,-1.0,99775414
15688,-1.0,7388507
15689,0.0,30813150
15690,0.0,9534117
15691,1.0,12164248
15692,0.0,7988215
15693,0.0,7216982
15694,-2.0,17217705
15695,2.0,26143104
15696,0.0,14411014
15697,-1.0,64590
15698,0.0,1042584
15699,2.0,17236914
15700,1.0,10707791
15701,1.0,2796600
15702,-5.0,15741078
15703,2.0,59656040
15704,0.0,5762996
15705,-1.0,10687845
15706,1.0,8535227
15707,-3.0,7674183
15708,1.0,5194518
15709,1.0,7832889
15710,1.0,14590906
15711,2.0,7471082
15712,-1.0,10605991
15713,0.0,6846554
15714,0.0,10945221
15715,2.0,18286796
15716,0.0,8311168
15717,1.0,14561287
15718,0.0,10584633
15719,0.0,29623145
15720,0.0,12209532
15721,0.0,11458911
15722,0.0,5412292
15723,1.0,18928044
15724,0.0,939160
15725,-3.0,5066328
15726,0.0,9181364
15727,-2.0,8559020
15728,1.0,6833010
15729,1.0,13479395
15730,-3.0,7563324
15731,0.0,13495724
15732,0.0,4960441
15733,-1.0,5715636
15734,2.0,7742441
15735,2.0,62570806
15736,-1.0,32782894
15737,0.0,19075040
15738,0.0,6042978
15739,0.0,50311228
15740,0.0,12459167
15741,1.0,6429379
15742,1.0,19105520
15743,1.0,17217512
15744,0.0,8152038
15745,-2.0,10034812
15746,-1.0,9556979
15747,0.0,32232758
15748,1.0,4418996
15749,1.0,8355920
15750,2.0,6471910
15751,0.0,74291252
15752,-1.0,15097171
15753,2.0,9323276
15754,0.0,49000283
15755,-1.0,27147390
15756,0.0,3517765
15757,-2.0,15441672
15758,2.0,8748680
15759,-1.0,37408360
15760,-1.0,35256364
15761,1.0,13389370
15762,-2.0,52776994
15763,1.0,8564126
15764,1.0,11514984
15765,7.0,38381275
15766,-1.0,10330979
15767,0.0,12211363
15768,0.0,1222456
15769,0.0,4746460
15770,0.0,19086790
15771,3.0,7542815
15772,0.0,3299884
15773,-1.0,8454961
15774,0.0,10277247
15775,2.0,8179650
15776,3.0,52506100
15777,0.0,10075064
15778,1.0,14958608
15779,0.0,59004242
15780,0.0,189422707
15781,0.0,5338249
15782,0.0,4991020
15783,-3.0,11857893
15784,0.0,8444536
15785,-1.0,9240600
15786,-2.0,13038650
15787,0.0,2512070
15788,-1.0,6622886
15789,-1.0,9858196
15790,-1.0,10789460
15791,0.0,9838624
15792,-3.0,4708319
15793,4.0,18370456
15794,-2.0,5657175
15795,2.0,8243575
15796,-4.0,37304120
15797,-1.0,5207220
15798,-1.0,3574297
15799,0.0,7061340
15800,-2.0,6867960
15801,-2.0,12180347
15802,-1.0,31944370
15803,-1.0,17479090
15804,-1.0,8713202
15805,2.0,50904037
15806,4.0,3728080
15807,0.0,5203800
15808,-1.0,11951897
15809,-1.0,27044634
15810,1.0,6493069
15811,-3.0,7788636
15812,1.0,12612453
15813,-3.0,7218790
15814,2.0,4020986
15815,2.0,10356970
15816,-2.0,8978226
15817,1.0,4255063
15818,0.0,4009455
15819,-1.0,15077825
15820,1.0,10012239
15821,1.0,13568512
15822,-1.0,4892322
15823,0.0,11294022
15824,1.0,4556605
15825,1.0,54816808
15826,0.0,7770161
15827,0.0,6864448
15828,0.0,57652309
15829,-1.0,57316751
15830,0.0,4398239
15831,-1.0,12961385
15832,-1.0,5924453
15833,1.0,9401121
15834,1.0,8131818
15835,-1.0,4466868
15836,0.0,70745030
15837,0.0,11944184
15838,-1.0,3870980
15839,1.0,6428972
15840,2.0,6592906
15841,3.0,12063156
15842,1.0,7698679
15843,-1.0,9398311
15844,0.0,6411934
15845,-1.0,4423680
15846,-2.0,6751131
15847,-4.0,9883727
15848,-2.0,7926666
15849,-3.0,11386310
15850,-2.0,6804789
15851,-2.0,47634065
15852,0.0,10442825
15853,2.0,47648895
15854,1.0,46135650
15855,3.0,8663610
15856,0.0,8374632
15857,0.0,6438018
15858,2.0,7351490
15859,-2.0,7488830
15860,-2.0,19096135
15861,2.0,57305160
15862,0.0,11698670
15863,0.0,8644905
15864,2.0,7819625
15865,-2.0,7120359
15866,-7.0,45154886
15867,-2.0,7745642
15868,1.0,19218386
15869,-2.0,13064417
15870,1.0,6645476
15871,-1.0,13127694
15872,-1.0,5108663
15873,-1.0,15992675
15874,1.0,33605841
15875,-1.0,20499438
15876,-3.0,12969436
15877,0.0,3373748
15878,1.0,14558160
15879,-1.0,14188165
15880,-2.0,6212540
15881,-1.0,27588040
15882,-2.0,18410822
15883,-1.0,6362653
15884,1.0,2925118
15885,0.0,11653113
15886,0.0,13605455
15887,0.0,9551687
15888,0.0,7079660
15889,-2.0,5730295
15890,1.0,10641923
15891,2.0,5653118
15892,1.0,10364736
15893,0.0,10715280
15894,1.0,3580025
15895,-1.0,8712091
15896,-3.0,7435287
15897,-1.0,8159256
15898,1.0,16868372
15899,-1.0,5134249
15900,-2.0,60120130
15901,3.0,10883606
15902,-2.0,7568996
15903,-1.0,6384257
15904,-1.0,14717621
15905,0.0,11213680
15906,-2.0,13336459
15907,1.0,52968372
15908,0.0,12880809
15909,1.0,4619174
15910,0.0,11039270
15911,0.0,80427412
15912,-1.0,49368030
15913,0.0,23222051
15914,3.0,8127254
15915,0.0,8138933
15916,-1.0,8553463
15917,1.0,5731919
15918,0.0,7239067
15919,0.0,34346457
15920,-1.0,6826844
15921,-1.0,5405918
15922,1.0,8661061
15923,-2.0,27369300
15924,2.0,19595041
15925,-1.0,2016630
15926,2.0,8877016
15927,2.0,10853679
15928,-1.0,35952931
15929,0.0,7700212
15930,0.0,8995094
15931,-1.0,14405708
15932,1.0,1826808
15933,-3.0,17945417
15934,1.0,9375391
15935,-3.0,10425080
15936,1.0,9128732
15937,0.0,13939694
15938,-1.0,50885350
15939,0.0,21371938
15940,-3.0,6313988
15941,1.0,28686980
15942,0.0,10843809
15943,4.0,8440615
15944,1.0,9195621
15945,1.0,7187565
15946,-2.0,7325456
15947,1.0,16223319
15948,3.0,7117842
15949,1.0,13059522
15950,0.0,10455421
15951,0.0,14710631
15952,0.0,10470790
15953,1.0,5280578
15954,3.0,2990276
15955,-6.0,6108736
15956,0.0,9073024
15957,2.0,8574853
15958,1.0,6025427
15959,-1.0,8510582
15960,-4.0,8093320
15961,1.0,31406205
15962,0.0,9861230
15963,-1.0,10449975
15964,-1.0,6863826
15965,-3.0,2113723
15966,1.0,16460206
15967,0.0,21711079
15968,-1.0,14739224
15969,2.0,38542350
15970,0.0,3530175
15971,1.0,8958762
15972,1.0,29152391
15973,-1.0,45379277
15974,1.0,61793019
15975,-1.0,23485180
15976,-2.0,4896913
15977,1.0,16245540
15978,-2.0,14853383
15979,-1.0,6873100
15980,-1.0,17926553
15981,0.0,1585390
15982,0.0,16473536
15983,1.0,7841169
15984,2.0,29905356
15985,3.0,41082655
15986,-4.0,22843622
15987,-1.0,6455718
15988,0.0,11734064
15989,0.0,15435050
15990,0.0,6183432
15991,-1.0,13007460
15992,1.0,14274229
15993,0.0,9116089
15994,0.0,19484820
15995,-1.0,4004317
15996,-1.0,11163887
15997,-1.0,7202952
15998,-2.0,39619710
15999,0.0,2323903306
16000,1.0,49138466
16001,-1.0,4629509
16002,1.0,6214495
16003,1.0,6705955
16004,0.0,4328155
16005,-9.0,96024750
16006,-1.0,75830410
16007,0.0,11818203
16008,1.0,5223529
16009,-2.0,6508117
16010,1.0,37448120
16011,3.0,7554323
16012,0.0,7072011
16013,-3.0,8256927
16014,-6.0,634389428
16015,1.0,16152770
16016,0.0,11346558
16017,-2.0,44424023
16018,0.0,7540677
16019,2.0,22343981
16020,-1.0,992400
16021,1.0,22844370
16022,0.0,7814075
16023,-1.0,4420680
16024,-2.0,33131212
16025,7.0,28484310
16026,0.0,46808270
16027,0.0,8583516
16028,1.0,6678490
16029,-1.0,11414362
16030,0.0,4872369
16031,0.0,3322255
16032,0.0,10923138
16033,0.0,23505785
16034,-1.0,15047705
16035,-1.0,8763024
16036,0.0,7340356
16037,1.0,35651879
16038,2.0,9942310
16039,-1.0,18347992
16040,1.0,16382206
16041,0.0,17286849
16042,-3.0,7302726
16043,-7.0,134898472
16044,0.0,25861510
16045,0.0,33312995
16046,1.0,9722155
16047,0.0,10095531
16048,-1.0,10065244
16049,2.0,3233429
16050,1.0,3890536
16051,-9.0,34477883
16052,0.0,34798608
16053,0.0,5247036
16054,-1.0,15521036
16055,-1.0,9633160
16056,0.0,11480067
16057,1.0,10563722
16058,1.0,14427174
16059,0.0,7532611
16060,2.0,6353974
16061,2.0,92278010
16062,-2.0,13613684
16063,-1.0,5149986
16064,-3.0,6055727
16065,0.0,9818464
16066,-2.0,31763677
16067,-3.0,17660701
16068,-1.0,77313370
16069,1.0,6621528
16070,1.0,3828159
16071,0.0,3799780
16072,-3.0,10155842
16073,2.0,6666789
16074,-1.0,2960547
16075,0.0,10126311
16076,-2.0,20727164
16077,0.0,10363331
16078,-1.0,40095170
16079,-2.0,5951788
16080,1.0,15251702
16081,0.0,23288870
16082,0.0,1322257
16083,2.0,7886967
16084,0.0,17059893
16085,-1.0,3984940
16086,-1.0,5534024
16087,1.0,12650334
16088,-1.0,25168557
16089,0.0,8098789
16090,2.0,2453940
16091,3.0,5943490
16092,1.0,10530566
16093,-1.0,6820906
16094,0.0,4352758
16095,1.0,7379000
16096,2.0,57760100
16097,0.0,4234454
16098,0.0,17023520
16099,1.0,5023751
16100,-1.0,7526889
16101,-2.0,1110130
16102,2.0,9978362
16103,-3.0,1015540
16104,-1.0,19664734
16105,1.0,8902847
16106,-1.0,7923098
16107,2.0,16846782
16108,1.0,40518530
16109,-2.0,6659420
16110,6.0,20742063
16111,1.0,6978977
16112,3.0,8760305
16113,1.0,12881994
16114,-2.0,53295491
16115,1.0,30373575
16116,2.0,12006503
16117,-3.0,4085053
16118,1.0,4390977
16119,1.0,6021210
16120,-3.0,32746833
16121,0.0,4056233
16122,-1.0,38974412
16123,-3.0,8364542
16124,0.0,10499695
16125,-1.0,6342886
16126,1.0,10253325
16127,-2.0,1403740
16128,-1.0,6020560
16129,-3.0,10001050
16130,-1.0,13856103
16131,3.0,19987170
16132,2.0,7251262
16133,1.0,15277897
16134,1.0,11551687
16135,0.0,12573601
16136,-1.0,10796686
16137,0.0,8225029
16138,-6.0,6923390
16139,-1.0,2648550
16140,0.0,5869265
16141,1.0,9469775
16142,2.0,9543979
16143,1.0,4695216
16144,3.0,6942800
16145,0.0,17447413
16146,1.0,59853020
16147,-2.0,11570404
16148,-2.0,7502596
16149,0.0,36930480
16150,1.0,7310357
16151,0.0,71630210
16152,1.0,14845182
16153,1.0,5377024
16154,-1.0,17006352
16155,-1.0,1604320
16156,-2.0,4850659
16157,-1.0,9524666
16158,0.0,13646911
16159,1.0,9165339
16160,-1.0,6351002
16161,-2.0,8585514
16162,0.0,82461950
16163,0.0,11060749
16164,-9.0,33408470
16165,-1.0,6781229
16166,-4.0,18366400
16167,-1.0,4062142
16168,-4.0,6382441
16169,-1.0,3643874
16170,0.0,9898434
16171,1.0,10109142
16172,0.0,6007652
16173,1.0,56935741
16174,-6.0,6099389
16175,0.0,36300209
16176,0.0,21690616
16177,-1.0,3653990
16178,0.0,10610118
16179,0.0,43032250
16180,1.0,5557690
16181,0.0,7446737
16182,1.0,15067172
16183,-1.0,10959117
16184,-1.0,10061263
16185,1.0,5404803
16186,-1.0,35689427
16187,0.0,4432400
16188,2.0,11577924
16189,-3.0,88855680
16190,-1.0,15300591
16191,-1.0,11503896
16192,0.0,582240
16193,0.0,5705746
16194,0.0,113194
16195,0.0,1802695
16196,1.0,16440920
16197,1.0,7358566
16198,-1.0,8172742
16199,1.0,8894151
16200,-1.0,11409289
16201,0.0,7811367
16202,0.0,49580213
16203,0.0,17808804
16204,-1.0,5219827
16205,-2.0,11887670
16206,-4.0,4989626
16207,-1.0,39033363
16208,2.0,7508274
16209,1.0,20624718
16210,0.0,12915662
16211,3.0,11942684
16212,0.0,5834862
16213,0.0,4540302
16214,0.0,11127287
16215,-2.0,10905010
16216,0.0,5729326
16217,0.0,1543579
16218,1.0,8861345
16219,-1.0,49034983
16220,0.0,11659184
16221,2.0,9659958
16222,1.0,6683489
16223,-1.0,16169374
16224,-1.0,8666274
16225,1.0,13284776
16226,-1.0,7297558
16227,-3.0,4603272
16228,1.0,8094463
16229,0.0,8147952
16230,1.0,22625567
16231,-2.0,76251322
16232,0.0,18554403
16233,0.0,8147870
16234,1.0,27984708
16235,-1.0,14513342
16236,-1.0,58804014
16237,0.0,4638356
16238,1.0,98098029
16239,-1.0,8698747
16240,1.0,12919851
16241,0.0,59305882
16242,-1.0,11874713
16243,-2.0,8254524
16244,2.0,7045944
16245,1.0,9592375
16246,1.0,7221508
16247,-1.0,7413016
16248,-1.0,11300599
16249,1.0,26512796
16250,0.0,4892551
16251,0.0,5296096
16252,1.0,15322086
16253,-1.0,8873502
16254,0.0,13712448
16255,0.0,11819642
16256,1.0,12048594
16257,-1.0,19618116
16258,2.0,5352361
16259,0.0,83930505
16260,0.0,7679798
16261,-2.0,15771886
16262,-1.0,3932685
16263,-2.0,5379383
16264,1.0,3281220
16265,0.0,20691244
16266,1.0,5793049
16267,1.0,8437252
16268,0.0,7398728
16269,-2.0,23930666
16270,1.0,8338447
16271,2.0,30128790
16272,0.0,16248226
16273,-1.0,9832805
16274,3.0,10023489
16275,-1.0,37866806
16276,1.0,8487960
16277,-2.0,21573930
16278,1.0,7764026
16279,0.0,25071842
16280,-1.0,6519654
16281,0.0,29056529
16282,2.0,12814100
16283,-3.0,6458266
16284,0.0,15081965
16285,0.0,14852747
16286,-1.0,5176436
16287,1.0,10627984
16288,0.0,45307400
16289,1.0,29989025
16290,4.0,8086876
16291,1.0,8822535
16292,1.0,22544830
16293,-1.0,7621332
16294,1.0,7424331
16295,3.0,4447988
16296,-1.0,20410858
16297,0.0,107449412
16298,-1.0,6504534
16299,-1.0,6196365
16300,-2.0,10165096
16301,2.0,8192314
16302,0.0,21729794
16303,2.0,17473976
16304,-5.0,56778787
16305,2.0,3226001
16306,1.0,65566550
16307,1.0,7915093
16308,-2.0,3725180
16309,-6.0,8714260
16310,-2.0,7143353
16311,2.0,5779202
16312,-1.0,6622045
16313,0.0,6171408
16314,0.0,15894854
16315,0.0,1814311
16316,1.0,7848811
16317,-1.0,15830211
16318,0.0,34104300
16319,-2.0,18553420
16320,3.0,7595752
16321,0.0,5589659
16322,2.0,8046099
16323,0.0,6889612
16324,1.0,52964499
16325,-1.0,20376676
16326,0.0,28971690
16327,2.0,5473998
16328,1.0,3466774
16329,0.0,29661415
16330,1.0,26153990
16331,3.0,14126106
16332,-1.0,9295374
16333,2.0,10802602
16334,2.0,12516580
16335,-2.0,869840
16336,0.0,9792484
16337,0.0,15788149
16338,0.0,19786954
16339,2.0,22062632
16340,0.0,7889968
16341,1.0,119634466
16342,-1.0,15521807
16343,-1.0,5679741
16344,0.0,5148793
16345,1.0,3409826
16346,-1.0,7872832
16347,1.0,62634053
16348,0.0,21382605
16349,-1.0,11501263
16350,-1.0,6637336
16351,-6.0,9668838
16352,-1.0,3984768
16353,2.0,10449666
16354,-2.0,12058179
16355,0.0,1154280
16356,0.0,12756023
16357,1.0,4990750
16358,0.0,5964230
16359,-2.0,9110495
16360,1.0,12646278
16361,-3.0,7980426
16362,-1.0,12557682
16363,2.0,9839532
16364,-2.0,9758908
16365,0.0,12537671
16366,-1.0,664160
16367,1.0,5832476
16368,0.0,4336543
16369,1.0,7739299
16370,1.0,69955264
16371,1.0,13444627
16372,1.0,9256467
16373,0.0,13793042
16374,3.0,1308480
16375,-2.0,32289356
16376,0.0,9527791
16377,-1.0,10239495
16378,2.0,10287463
16379,4.0,18475377
16380,0.0,53985090
16381,-1.0,11930796
16382,-1.0,38047265
16383,-1.0,52512186
16384,0.0,11157531
16385,-1.0,23239762
16386,1.0,2942227
16387,0.0,223647
16388,-4.0,7006140
16389,0.0,6315052
16390,1.0,5654661
16391,1.0,4283271
16392,-2.0,5050648
16393,-1.0,6808389
16394,0.0,14492206
16395,0.0,10594777
16396,-1.0,7080115
16397,2.0,5357728
16398,1.0,7792061
16399,-1.0,20831914
16400,2.0,8282252
16401,1.0,57086375
16402,-3.0,12633734
16403,1.0,6496932
16404,2.0,8941890
16405,-2.0,28893822
16406,0.0,783560350
16407,0.0,9966270
16408,0.0,38937940
16409,0.0,8290449
16410,-1.0,6121051
16411,0.0,10846316
16412,0.0,10175648
16413,1.0,12371297
16414,0.0,16950496
16415,-1.0,5383404
16416,0.0,6340651
16417,1.0,14764261
16418,1.0,7326723
16419,0.0,6539635
16420,-1.0,7032468
16421,-2.0,11152718
16422,0.0,14034741
16423,1.0,17745782
16424,-1.0,4941050
16425,0.0,13146293
16426,0.0,14345707
16427,4.0,7524270
16428,-2.0,18302920
16429,1.0,7864775
16430,0.0,4341700
16431,-1.0,9492434
16432,0.0,3353776
16433,1.0,4739165
16434,1.0,3978494
16435,0.0,9554958
16436,-5.0,7165737
16437,1.0,6050414
16438,0.0,10077016
16439,1.0,51166003
16440,1.0,14935679
16441,-1.0,24463408
16442,-1.0,27939085
16443,-2.0,9189150
16444,-3.0,8202527
16445,0.0,5782088
16446,1.0,12519974
16447,2.0,8020921
16448,-1.0,14994038
16449,0.0,166550330
16450,0.0,8165993
