,고객번호,sa
11682,2886,W50
11683,2178,W50
11684,2179,W50
11685,2180,W50
11686,2181,W50
11687,2193,W50
11688,2182,W50
11689,2183,W50
11690,2888,W50
11691,2184,W50
11692,2185,W50
11693,2186,W50
11694,2187,W50
11695,2188,W50
11696,2889,W50
11697,2189,W50
11698,2887,W50
11699,2871,W50
11700,2127,W50
11701,2126,W50
11702,2054,W50
11703,2055,W50
11704,2057,W50
11705,2857,W50
11706,2858,W50
11707,2058,W50
11708,2059,W50
11709,2060,W50
11710,2061,W50
11711,2052,W50
11712,2063,W50
11713,2861,W50
11714,2064,W50
11715,2067,W50
11716,2862,W50
11717,2068,W50
11718,2069,W50
11719,2071,W50
11720,2072,W50
11721,2073,W50
11722,2859,W50
11723,2074,W50
11724,2051,W50
11725,2049,W50
11726,2848,W50
11727,2033,W50
11728,2034,W50
11729,2849,W50
11730,2035,W50
11731,2850,W50
11732,2036,W50
11733,2037,W50
11734,2038,W50
11735,2050,W50
11736,2039,W50
11737,2041,W50
11738,2854,W50
11739,2043,W50
11740,2044,W50
11741,2045,W50
11742,2855,W50
11743,2046,W50
11744,2047,W50
11745,2048,W50
11746,2851,W50
11747,1861,W50
11748,2075,W50
11749,2078,W50
11750,2106,W50
11751,2107,W50
11752,2868,W50
11753,2108,W50
11754,2110,W50
11755,2111,W50
11756,2112,W50
11757,2114,W50
11758,2115,W50
11759,2105,W50
11760,2116,W50
11761,2118,W50
11762,2119,W50
11763,2120,W50
11764,2121,W50
11765,2122,W50
11766,2869,W50
11767,2123,W50
11768,2124,W50
11769,2125,W50
11770,2117,W50
11771,2076,W50
11772,2104,W50
11773,2102,W50
11774,2079,W50
11775,2863,W50
11776,2080,W50
11777,2082,W50
11778,2083,W50
11779,2085,W50
11780,2086,W50
11781,2089,W50
11782,2090,W50
11783,2867,W50
11784,2092,W50
11785,2094,W50
11786,2095,W50
11787,2096,W50
11788,2097,W50
11789,2864,W50
11790,2099,W50
11791,2100,W50
11792,2101,W50
11793,2865,W50
11794,2093,W50
11795,1860,W50
11796,1859,W50
11797,1858,W50
11798,10648,W50
11799,2666,W50
11800,10643,W50
11801,10636,W50
11802,2667,W50
11803,2668,W50
11804,2670,W50
11805,2672,W50
11806,10628,W50
11807,2673,W50
11808,10619,W50
11809,2674,W50
11810,10609,W50
11811,2675,W50
11812,2677,W50
11813,2679,W50
11814,10601,W50
11815,10592,W50
11816,10591,W50
11817,10649,W50
11818,2665,W50
11819,2664,W50
11820,10652,W50
11821,2652,W50
11822,10705,W50
11823,2653,W50
11824,10693,W50
11825,10692,W50
11826,10688,W50
11827,2654,W50
11828,2655,W50
11829,2657,W50
11830,2680,W50
11831,10679,W50
11832,2658,W50
11833,2495,W50
11834,2660,W50
11835,10672,W50
11836,2661,W50
11837,10667,W50
11838,10664,W50
11839,2663,W50
11840,10660,W50
11841,10677,W50
11842,10579,W50
11843,10575,W50
11844,2682,W50
11845,2696,W50
11846,10498,W50
11847,10494,W50
11848,10491,W50
11849,2697,W50
11850,2698,W50
11851,10478,W50
11852,2699,W50
11853,2700,W50
11854,10503,W50
11855,2701,W50
11856,2703,W50
11857,2704,W50
11858,2705,W50
11859,10461,W50
11860,2706,W50
11861,10456,W50
11862,2707,W50
11863,10445,W50
11864,10442,W50
11865,10463,W50
11866,10711,W50
11867,10511,W50
11868,10518,W50
11869,10573,W50
11870,2683,W50
11871,2684,W50
11872,10564,W50
11873,2685,W50
11874,10563,W50
11875,10558,W50
11876,2686,W50
11877,10556,W50
11878,10517,W50
11879,2687,W50
11880,10541,W50
11881,10538,W50
11882,10536,W50
11883,2688,W50
11884,2689,W50
11885,2690,W50
11886,2691,W50
11887,2694,W50
11888,2695,W50
11889,3053,W50
11890,2651,W50
11891,2649,W50
11892,10712,W50
11893,10956,W50
11894,2608,W50
11895,2610,W50
11896,2612,W50
11897,10950,W50
11898,2614,W50
11899,2616,W50
11900,2617,W50
11901,10939,W50
11902,2607,W50
11903,2620,W50
11904,10922,W50
11905,2624,W50
11906,2625,W50
11907,10917,W50
11908,2626,W50
11909,2627,W50
11910,10907,W50
11911,10903,W50
11912,10899,W50
11913,2622,W50
11914,10896,W50
11915,2606,W50
11916,2605,W50
11917,11069,W50
11918,11063,W50
11919,11055,W50
11920,11052,W50
11921,11049,W50
11922,11043,W50
11923,2603,W50
11924,11036,W50
11925,11025,W50
11926,10957,W50
11927,11019,W50
11928,11012,W50
11929,11011,W50
11930,11006,W50
11931,10997,W50
11932,10993,W50
11933,10987,W50
11934,10984,W50
11935,10983,W50
11936,2604,W50
11937,11014,W50
11938,10435,W50
11939,10895,W50
11940,10894,W50
11941,10796,W50
11942,10791,W50
11943,10785,W50
11944,10783,W50
11945,10782,W50
11946,2638,W50
11947,2641,W50
11948,10772,W50
11949,10757,W50
11950,10809,W50
11951,10749,W50
11952,2645,W50
11953,10741,W50
11954,2646,W50
11955,10736,W50
11956,10733,W50
11957,2647,W50
11958,10726,W50
11959,2648,W50
11960,10719,W50
11961,2642,W50
11962,2628,W50
11963,10816,W50
11964,2636,W50
11965,10890,W50
11966,2629,W50
11967,10876,W50
11968,10874,W50
11969,2631,W50
11970,10869,W50
11971,2632,W50
11972,2633,W50
11973,10857,W50
11974,2637,W50
11975,10853,W50
11976,10851,W50
11977,2634,W50
11978,2635,W50
11979,10843,W50
11980,10840,W50
11981,10831,W50
11982,10826,W50
11983,10822,W50
11984,10818,W50
11985,10852,W50
11986,2208,W50
11987,2709,W50
11988,2710,W50
11989,10072,W50
11990,2768,W50
11991,10065,W50
11992,2769,W50
11993,2770,W50
11994,2771,W50
11995,2772,W50
11996,10055,W50
11997,2773,W50
11998,2775,W50
11999,10045,W50
12000,10043,W50
12001,10041,W50
12002,10040,W50
12003,2776,W50
12004,10022,W50
12005,10020,W50
12006,10018,W50
12007,10017,W50
12008,2766,W50
12009,2765,W50
12010,10075,W50
12011,10076,W50
12012,10160,W50
12013,10152,W50
12014,10140,W50
12015,2757,W50
12016,10131,W50
12017,2758,W50
12018,2759,W50
12019,10121,W50
12020,2760,W50
12021,10011,W50
12022,10108,W50
12023,2762,W50
12024,10092,W50
12025,2763,W50
12026,2764,W50
12027,10088,W50
12028,10087,W50
12029,10085,W50
12030,10083,W50
12031,10078,W50
12032,10098,W50
12033,2777,W50
12034,2778,W50
12035,10001,W50
12036,2793,W50
12037,2794,W50
12038,9924,W50
12039,9922,W50
12040,2795,W50
12041,2796,W50
12042,9921,W50
12043,9916,W50
12044,9912,W50
12045,9938,W50
12046,9910,W50
12047,1848,W50
12048,1849,W50
12049,1851,W50
12050,1852,W50
12051,1853,W50
12052,2797,W50
12053,1854,W50
12054,1855,W50
12055,1857,W50
12056,1847,W50
12057,10161,W50
12058,2792,W50
12059,2790,W50
12060,2779,W50
12061,9995,W50
12062,9994,W50
12063,2781,W50
12064,9990,W50
12065,2782,W50
12066,2783,W50
12067,2784,W50
12068,2785,W50
12069,2791,W50
12070,9987,W50
12071,9981,W50
12072,2786,W50
12073,9977,W50
12074,9976,W50
12075,9971,W50
12076,9970,W50
12077,9958,W50
12078,9957,W50
12079,2789,W50
12080,9984,W50
12081,10163,W50
12082,10168,W50
12083,2756,W50
12084,10386,W50
12085,10385,W50
12086,10383,W50
12087,10375,W50
12088,10373,W50
12089,10370,W50
12090,10368,W50
12091,2726,W50
12092,2727,W50
12093,10387,W50
12094,2728,W50
12095,10356,W50
12096,10355,W50
12097,10352,W50
12098,2731,W50
12099,10347,W50
12100,2732,W50
12101,2733,W50
12102,10337,W50
12103,2734,W50
12104,10357,W50
12105,10335,W50
12106,2725,W50
12107,10390,W50
12108,2711,W50
12109,2712,W50
12110,2714,W50
12111,10424,W50
12112,2715,W50
12113,10422,W50
12114,10420,W50
12115,10415,W50
12116,2716,W50
12117,2724,W50
12118,2717,W50
12119,2719,W50
12120,10410,W50
12121,2720,W50
12122,10404,W50
12123,10400,W50
12124,2721,W50
12125,10396,W50
12126,2723,W50
12127,10393,W50
12128,2718,W50
12129,10433,W50
12130,10333,W50
12131,10304,W50
12132,10239,W50
12133,10238,W50
12134,10237,W50
12135,10234,W50
12136,2749,W50
12137,10233,W50
12138,10230,W50
12139,2750,W50
12140,10229,W50
12141,10242,W50
12142,10227,W50
12143,10219,W50
12144,2752,W50
12145,10206,W50
12146,2753,W50
12147,10201,W50
12148,2754,W50
12149,2755,W50
12150,10192,W50
12151,10179,W50
12152,2751,W50
12153,2735,W50
12154,10243,W50
12155,10251,W50
12156,2736,W50
12157,10302,W50
12158,2737,W50
12159,10296,W50
12160,10292,W50
12161,10291,W50
12162,2739,W50
12163,10279,W50
12164,10278,W50
12165,10245,W50
12166,2740,W50
12167,2743,W50
12168,2744,W50
12169,2745,W50
12170,2746,W50
12171,2747,W50
12172,10270,W50
12173,2748,W50
12174,10263,W50
12175,10257,W50
12176,2741,W50
12177,11072,W50
12178,2209,W50
12179,2211,W50
12180,3300,W50
12181,3299,W50
12182,2988,W50
12183,3298,W50
12184,3297,W50
12185,3296,W50
12186,3295,W50
12187,3294,W50
12188,3293,W50
12189,3292,W50
12190,2989,W50
12191,3289,W50
12192,3288,W50
12193,2990,W50
12194,3287,W50
12195,3285,W50
12196,3284,W50
12197,2991,W50
12198,3283,W50
12199,3301,W50
12200,3302,W50
12201,3303,W50
12202,3304,W50
12203,3326,W50
12204,3325,W50
12205,3323,W50
12206,3322,W50
12207,3321,W50
12208,3320,W50
12209,3319,W50
12210,3318,W50
12211,2985,W50
12212,3282,W50
12213,2986,W50
12214,3316,W50
12215,3313,W50
12216,3312,W50
12217,3311,W50
12218,3310,W50
12219,3308,W50
12220,2987,W50
12221,3307,W50
12222,3306,W50
12223,3317,W50
12224,3281,W50
12225,3280,W50
12226,2992,W50
12227,3254,W50
12228,2998,W50
12229,3253,W50
12230,3252,W50
12231,2999,W50
12232,3251,W50
12233,3250,W50
12234,3001,W50
12235,3249,W50
12236,2996,W50
12237,3248,W50
12238,3246,W50
12239,3245,W50
12240,3002,W50
12241,3244,W50
12242,3241,W50
12243,3240,W50
12244,3239,W50
12245,3238,W50
12246,3237,W50
12247,3247,W50
12248,2984,W50
12249,3255,W50
12250,3258,W50
12251,3279,W50
12252,3278,W50
12253,3277,W50
12254,3276,W50
12255,3275,W50
12256,3274,W50
12257,3273,W50
12258,2993,W50
12259,3272,W50
12260,3256,W50
12261,3270,W50
12262,3268,W50
12263,3265,W50
12264,2994,W50
12265,3264,W50
12266,3262,W50
12267,3261,W50
12268,3260,W50
12269,3259,W50
12270,2995,W50
12271,3269,W50
12272,3003,W50
12273,3327,W50
12274,3330,W50
12275,3400,W50
12276,3399,W50
12277,3398,W50
12278,3397,W50
12279,3396,W50
12280,3395,W50
12281,3394,W50
12282,3393,W50
12283,3392,W50
12284,3391,W50
12285,3389,W50
12286,3388,W50
12287,3387,W50
12288,3386,W50
12289,2979,W50
12290,3385,W50
12291,3384,W50
12292,3383,W50
12293,3382,W50
12294,3401,W50
12295,3402,W50
12296,3403,W50
12297,3404,W50
12298,3425,W50
12299,3424,W50
12300,2976,W50
12301,3423,W50
12302,3422,W50
12303,3421,W50
12304,3420,W50
12305,3418,W50
12306,3417,W50
12307,3381,W50
12308,3416,W50
12309,3414,W50
12310,3413,W50
12311,3412,W50
12312,3411,W50
12313,2977,W50
12314,3409,W50
12315,3408,W50
12316,3406,W50
12317,3405,W50
12318,3415,W50
12319,3380,W50
12320,3379,W50
12321,3378,W50
12322,3351,W50
12323,2982,W50
12324,3350,W50
12325,2983,W50
12326,3349,W50
12327,3348,W50
12328,3347,W50
12329,3346,W50
12330,3345,W50
12331,3352,W50
12332,3344,W50
12333,3342,W50
12334,3341,W50
12335,3340,W50
12336,3338,W50
12337,3337,W50
12338,3336,W50
12339,3335,W50
12340,3334,W50
12341,3333,W50
12342,3343,W50
12343,3329,W50
12344,3353,W50
12345,3355,W50
12346,3377,W50
12347,3376,W50
12348,3375,W50
12349,3373,W50
12350,3372,W50
12351,3371,W50
12352,3370,W50
12353,3369,W50
12354,3367,W50
12355,3354,W50
12356,3366,W50
12357,3364,W50
12358,3362,W50
12359,3361,W50
12360,3360,W50
12361,3359,W50
12362,2980,W50
12363,2981,W50
12364,3358,W50
12365,3357,W50
12366,3365,W50
12367,3236,W50
12368,3004,W50
12369,3235,W50
12370,3118,W50
12371,3117,W50
12372,3116,W50
12373,3115,W50
12374,3114,W50
12375,3112,W50
12376,3110,W50
12377,3109,W50
12378,3108,W50
12379,3107,W50
12380,3106,W50
12381,3105,W50
12382,3030,W50
12383,3104,W50
12384,3102,W50
12385,3101,W50
12386,3099,W50
12387,3032,W50
12388,3034,W50
12389,3119,W50
12390,3120,W50
12391,3121,W50
12392,3122,W50
12393,3141,W50
12394,3139,W50
12395,3026,W50
12396,3138,W50
12397,3137,W50
12398,3136,W50
12399,3135,W50
12400,3027,W50
12401,3028,W50
12402,3098,W50
12403,3133,W50
12404,3131,W50
12405,3130,W50
12406,3129,W50
12407,3029,W50
12408,3128,W50
12409,3127,W50
12410,3126,W50
12411,3124,W50
12412,3123,W50
12413,3132,W50
12414,3097,W50
12415,3096,W50
12416,3095,W50
12417,3071,W50
12418,3070,W50
12419,3069,W50
12420,3068,W50
12421,3067,W50
12422,3066,W50
12423,3065,W50
12424,3064,W50
12425,3063,W50
12426,3072,W50
12427,3062,W50
12428,3059,W50
12429,3057,W50
12430,3046,W50
12431,3047,W50
12432,3048,W50
12433,3049,W50
12434,3056,W50
12435,3050,W50
12436,3055,W50
12437,3060,W50
12438,3142,W50
12439,3045,W50
12440,3073,W50
12441,3093,W50
12442,3091,W50
12443,3090,W50
12444,3089,W50
12445,3088,W50
12446,3087,W50
12447,3035,W50
12448,3086,W50
12449,3036,W50
12450,3044,W50
12451,3085,W50
12452,3081,W50
12453,3079,W50
12454,3075,W50
12455,3037,W50
12456,3039,W50
12457,3040,W50
12458,3074,W50
12459,3042,W50
12460,3043,W50
12461,3083,W50
12462,3143,W50
12463,3025,W50
12464,3144,W50
12465,3010,W50
12466,3207,W50
12467,3206,W50
12468,3011,W50
12469,3205,W50
12470,3012,W50
12471,3204,W50
12472,3203,W50
12473,3202,W50
12474,3208,W50
12475,3201,W50
12476,3198,W50
12477,3197,W50
12478,3196,W50
12479,3195,W50
12480,3194,W50
12481,3193,W50
12482,3192,W50
12483,3191,W50
12484,3190,W50
12485,3199,W50
12486,3189,W50
12487,3210,W50
12488,3212,W50
12489,3234,W50
12490,3005,W50
12491,3233,W50
12492,3231,W50
12493,3230,W50
12494,3229,W50
12495,3227,W50
12496,3226,W50
12497,3224,W50
12498,3211,W50
12499,3221,W50
12500,3007,W50
12501,3218,W50
12502,3217,W50
12503,3008,W50
12504,3009,W50
12505,3216,W50
12506,3215,W50
12507,3214,W50
12508,3213,W50
12509,3219,W50
12510,3426,W50
12511,3188,W50
12512,3013,W50
12513,3163,W50
12514,3162,W50
12515,3160,W50
12516,3159,W50
12517,3158,W50
12518,3020,W50
12519,3157,W50
12520,3156,W50
12521,3153,W50
12522,3164,W50
12523,3152,W50
12524,3150,W50
12525,3021,W50
12526,3149,W50
12527,3148,W50
12528,3147,W50
12529,3146,W50
12530,3022,W50
12531,3145,W50
12532,3024,W50
12533,3151,W50
12534,3187,W50
12535,3018,W50
12536,3166,W50
12537,3186,W50
12538,3015,W50
12539,3016,W50
12540,3185,W50
12541,3183,W50
12542,3182,W50
12543,3181,W50
12544,3180,W50
12545,3178,W50
12546,3165,W50
12547,3177,W50
12548,3174,W50
12549,3173,W50
12550,3017,W50
12551,3172,W50
12552,3171,W50
12553,3170,W50
12554,3169,W50
12555,3168,W50
12556,3167,W50
12557,3176,W50
12558,3427,W50
12559,3428,W50
12560,3429,W50
12561,2318,W50
12562,2320,W50
12563,2321,W50
12564,2322,W50
12565,2323,W50
12566,2325,W50
12567,2326,W50
12568,2327,W50
12569,2328,W50
12570,2329,W50
12571,2330,W50
12572,2939,W50
12573,2331,W50
12574,2332,W50
12575,2333,W50
12576,2334,W50
12577,2335,W50
12578,2337,W50
12579,2338,W50
12580,2317,W50
12581,2316,W50
12582,2938,W50
12583,2315,W50
12584,2296,W50
12585,2297,W50
12586,2298,W50
12587,2299,W50
12588,2300,W50
12589,2301,W50
12590,2935,W50
12591,2302,W50
12592,2303,W50
12593,2339,W50
12594,2936,W50
12595,2306,W50
12596,2307,W50
12597,2308,W50
12598,2309,W50
12599,2310,W50
12600,2311,W50
12601,2312,W50
12602,2937,W50
12603,2314,W50
12604,2305,W50
12605,2341,W50
12606,2342,W50
12607,2343,W50
12608,2364,W50
12609,2365,W50
12610,2366,W50
12611,2368,W50
12612,2369,W50
12613,2370,W50
12614,2371,W50
12615,2372,W50
12616,2373,W50
12617,2363,W50
12618,2376,W50
12619,2377,W50
12620,2378,W50
12621,2379,W50
12622,2381,W50
12623,2945,W50
12624,2382,W50
12625,2384,W50
12626,2385,W50
12627,2386,W50
12628,2944,W50
12629,2934,W50
12630,2943,W50
12631,2361,W50
12632,2344,W50
12633,2345,W50
12634,2346,W50
12635,2347,W50
12636,2348,W50
12637,2349,W50
12638,2940,W50
12639,2350,W50
12640,2351,W50
12641,2362,W50
12642,2352,W50
12643,2353,W50
12644,2354,W50
12645,2355,W50
12646,2356,W50
12647,2357,W50
12648,2942,W50
12649,2358,W50
12650,2359,W50
12651,2360,W50
12652,2941,W50
12653,2295,W50
12654,2933,W50
12655,2294,W50
12656,2231,W50
12657,2232,W50
12658,2233,W50
12659,2911,W50
12660,2234,W50
12661,2913,W50
12662,2914,W50
12663,2915,W50
12664,2917,W50
12665,2910,W50
12666,2235,W50
12667,2237,W50
12668,2238,W50
12669,2239,W50
12670,2241,W50
12671,2243,W50
12672,2244,W50
12673,2245,W50
12674,2246,W50
12675,2247,W50
12676,2236,W50
12677,2918,W50
12678,2230,W50
12679,2227,W50
12680,2212,W50
12681,2213,W50
12682,2214,W50
12683,2902,W50
12684,2215,W50
12685,2216,W50
12686,2217,W50
12687,2904,W50
12688,2218,W50
12689,2229,W50
12690,2219,W50
12691,2221,W50
12692,2222,W50
12693,2905,W50
12694,2223,W50
12695,2906,W50
12696,2224,W50
12697,2225,W50
12698,2909,W50
12699,2226,W50
12700,2220,W50
12701,2387,W50
12702,2248,W50
12703,2251,W50
12704,2274,W50
12705,2275,W50
12706,2276,W50
12707,2277,W50
12708,2279,W50
12709,2281,W50
12710,2282,W50
12711,2283,W50
12712,2284,W50
12713,2273,W50
12714,2285,W50
12715,2287,W50
12716,2289,W50
12717,2929,W50
12718,2930,W50
12719,2290,W50
12720,2291,W50
12721,2292,W50
12722,2293,W50
12723,2931,W50
12724,2286,W50
12725,2250,W50
12726,2272,W50
12727,2269,W50
12728,2252,W50
12729,2253,W50
12730,2254,W50
12731,2919,W50
12732,2922,W50
12733,2255,W50
12734,2924,W50
12735,2925,W50
12736,2256,W50
12737,2270,W50
12738,2257,W50
12739,2926,W50
12740,2260,W50
12741,2261,W50
12742,2262,W50
12743,2263,W50
12744,2266,W50
12745,2267,W50
12746,2268,W50
12747,2927,W50
12748,2259,W50
12749,2210,W50
12750,2946,W50
12751,2389,W50
12752,3499,W50
12753,3498,W50
12754,3497,W50
12755,3496,W50
12756,2965,W50
12757,3495,W50
12758,3494,W50
12759,3493,W50
12760,2968,W50
12761,2969,W50
12762,3492,W50
12763,3490,W50
12764,3489,W50
12765,3488,W50
12766,3487,W50
12767,3486,W50
12768,3485,W50
12769,3484,W50
12770,3483,W50
12771,3500,W50
12772,3501,W50
12773,3503,W50
12774,3504,W50
12775,2488,W50
12776,2961,W50
12777,2489,W50
12778,2490,W50
12779,2491,W50
12780,2492,W50
12781,3518,W50
12782,3517,W50
12783,3516,W50
12784,3482,W50
12785,3515,W50
12786,2963,W50
12787,3513,W50
12788,2964,W50
12789,3512,W50
12790,3511,W50
12791,3509,W50
12792,3508,W50
12793,3507,W50
12794,3505,W50
12795,3514,W50
12796,3481,W50
12797,2970,W50
12798,3480,W50
12799,3452,W50
12800,3451,W50
12801,3450,W50
12802,3449,W50
12803,3448,W50
12804,3447,W50
12805,3446,W50
12806,3444,W50
12807,3443,W50
12808,3453,W50
12809,2973,W50
12810,3441,W50
12811,3440,W50
12812,3439,W50
12813,3438,W50
12814,2974,W50
12815,3437,W50
12816,3436,W50
12817,3433,W50
12818,3431,W50
12819,3442,W50
12820,2487,W50
12821,3454,W50
12822,3456,W50
12823,3479,W50
12824,3478,W50
12825,3476,W50
12826,3475,W50
12827,3474,W50
12828,2971,W50
12829,3473,W50
12830,3472,W50
12831,3471,W50
12832,3455,W50
12833,3468,W50
12834,3464,W50
12835,3463,W50
12836,3462,W50
12837,3461,W50
12838,3460,W50
12839,2972,W50
12840,3459,W50
12841,3458,W50
12842,3457,W50
12843,3465,W50
12844,2960,W50
12845,2486,W50
12846,2485,W50
12847,2413,W50
12848,2414,W50
12849,2416,W50
12850,2954,W50
12851,2417,W50
12852,2418,W50
12853,2955,W50
12854,2419,W50
12855,2421,W50
12856,2412,W50
12857,2422,W50
12858,2424,W50
12859,2426,W50
12860,2427,W50
12861,2428,W50
12862,2429,W50
12863,2430,W50
12864,2431,W50
12865,2434,W50
12866,2435,W50
12867,2423,W50
12868,2436,W50
12869,2411,W50
12870,2953,W50
12871,2947,W50
12872,2949,W50
12873,2390,W50
12874,2392,W50
12875,2393,W50
12876,2395,W50
12877,2396,W50
12878,2950,W50
12879,2397,W50
12880,2410,W50
12881,2399,W50
12882,2402,W50
12883,2403,W50
12884,2405,W50
12885,2406,W50
12886,2407,W50
12887,2408,W50
12888,2951,W50
12889,2409,W50
12890,2952,W50
12891,2401,W50
12892,2388,W50
12893,2438,W50
12894,2441,W50
12895,2466,W50
12896,2467,W50
12897,2468,W50
12898,2469,W50
12899,2958,W50
12900,2959,W50
12901,2470,W50
12902,2471,W50
12903,2472,W50
12904,2465,W50
12905,2473,W50
12906,2475,W50
12907,2476,W50
12908,2478,W50
12909,2479,W50
12910,2480,W50
12911,2481,W50
12912,2482,W50
12913,2483,W50
12914,2484,W50
12915,2474,W50
12916,2440,W50
12917,2464,W50
12918,2462,W50
12919,2442,W50
12920,2443,W50
12921,2444,W50
12922,2445,W50
12923,2446,W50
12924,2447,W50
12925,2956,W50
12926,2448,W50
12927,2449,W50
12928,2463,W50
12929,2451,W50
12930,2454,W50
12931,2455,W50
12932,2456,W50
12933,2457,W50
12934,2458,W50
12935,2957,W50
12936,2459,W50
12937,2460,W50
12938,2461,W50
12939,2452,W50
12940,11074,W50
12941,3052,W50
12942,11521,W50
12943,11722,W50
12944,13038,W50
12945,11318,W50
12946,11883,W50
12947,12411,W50
12948,2565,W50
12949,13051,W50
12950,11888,W50
12951,11316,W50
12952,12507,W50
12953,2595,W50
12954,11505,W50
12955,12401,W50
12956,2596,W50
12957,13064,W50
12958,13070,W50
12959,2542,W50
12960,13072,W50
12961,2564,W50
12962,11904,W50
12963,11905,W50
12964,13084,W50
12965,12394,W50
12966,12767,W50
12967,13031,W50
12968,11725,W50
12969,13028,W50
12970,2569,W50
12971,12503,W50
12972,12997,W50
12973,2518,W50
12974,2568,W50
12975,11344,W50
12976,12423,W50
12977,12422,W50
12978,2593,W50
12979,11873,W50
12980,2517,W50
12981,11707,W50
12982,2594,W50
12983,13016,W50
12984,11729,W50
12985,13021,W50
12986,12604,W50
12987,2567,W50
12988,2566,W50
12989,11882,W50
12990,12504,W50
12991,12416,W50
12992,2541,W50
12993,11325,W50
12994,12419,W50
12995,11912,W50
12996,11706,W50
12997,11913,W50
12998,12540,W50
12999,11273,W50
13000,11272,W50
13001,11666,W50
13002,13165,W50
13003,13170,W50
13004,11761,W50
13005,12355,W50
13006,2543,W50
13007,11528,W50
13008,11953,W50
13009,13159,W50
13010,11260,W50
13011,11663,W50
13012,13181,W50
13013,12543,W50
13014,12348,W50
13015,12346,W50
13016,12544,W50
13017,12334,W50
13018,13189,W50
13019,13190,W50
13020,11243,W50
13021,13191,W50
13022,11954,W50
13023,11503,W50
13024,12364,W50
13025,11679,W50
13026,11704,W50
13027,12518,W50
13028,11698,W50
13029,11921,W50
13030,12735,W50
13031,11697,W50
13032,2514,W50
13033,2563,W50
13034,11694,W50
13035,12374,W50
13036,12373,W50
13037,11676,W50
13038,2539,W50
13039,13132,W50
13040,2575,W50
13041,11932,W50
13042,11686,W50
13043,12531,W50
13044,2562,W50
13045,13141,W50
13046,11937,W50
13047,13153,W50
13048,2561,W50
13049,11288,W50
13050,2574,W50
13051,12996,W50
13052,12783,W50
13053,12784,W50
13054,12877,W50
13055,12883,W50
13056,11754,W50
13057,11793,W50
13058,11796,W50
13059,12831,W50
13060,11423,W50
13061,2527,W50
13062,12824,W50
13063,11462,W50
13064,12823,W50
13065,2589,W50
13066,12821,W50
13067,11418,W50
13068,11415,W50
13069,12897,W50
13070,2590,W50
13071,11414,W50
13072,2526,W50
13073,11413,W50
13074,12817,W50
13075,11409,W50
13076,12905,W50
13077,11407,W50
13078,11419,W50
13079,12813,W50
13080,11429,W50
13081,11782,W50
13082,12841,W50
13083,11768,W50
13084,11769,W50
13085,12484,W50
13086,11456,W50
13087,11455,W50
13088,12846,W50
13089,11453,W50
13090,2530,W50
13091,12840,W50
13092,11773,W50
13093,12476,W50
13094,12857,W50
13095,11777,W50
13096,2588,W50
13097,11760,W50
13098,2572,W50
13099,12860,W50
13100,2528,W50
13101,11436,W50
13102,12865,W50
13103,12866,W50
13104,2573,W50
13105,2571,W50
13106,2587,W50
13107,13196,W50
13108,12914,W50
13109,12809,W50
13110,12960,W50
13111,2592,W50
13112,2522,W50
13113,12964,W50
13114,12438,W50
13115,11832,W50
13116,12436,W50
13117,11353,W50
13118,2521,W50
13119,2540,W50
13120,11844,W50
13121,11366,W50
13122,11848,W50
13123,2519,W50
13124,11347,W50
13125,12434,W50
13126,11850,W50
13127,11735,W50
13128,11733,W50
13129,12785,W50
13130,12991,W50
13131,11861,W50
13132,12432,W50
13133,12995,W50
13134,12787,W50
13135,2531,W50
13136,12792,W50
13137,11827,W50
13138,11399,W50
13139,11393,W50
13140,11738,W50
13141,2591,W50
13142,11389,W50
13143,11388,W50
13144,11811,W50
13145,11471,W50
13146,11472,W50
13147,2525,W50
13148,11475,W50
13149,2570,W50
13150,11478,W50
13151,2524,W50
13152,12934,W50
13153,11369,W50
13154,12457,W50
13155,11820,W50
13156,12941,W50
13157,11737,W50
13158,11367,W50
13159,2585,W50
13160,11736,W50
13161,11825,W50
13162,12804,W50
13163,13197,W50
13164,11949,W50
13165,11971,W50
13166,2554,W50
13167,12232,W50
13168,13459,W50
13169,13463,W50
13170,2506,W50
13171,2552,W50
13172,13470,W50
13173,11155,W50
13174,12230,W50
13175,2504,W50
13176,11575,W50
13177,12088,W50
13178,2599,W50
13179,12227,W50
13180,11147,W50
13181,2501,W50
13182,12101,W50
13183,11626,W50
13184,13475,W50
13185,12215,W50
13186,2500,W50
13187,13481,W50
13188,11144,W50
13189,2551,W50
13190,11150,W50
13191,12587,W50
13192,13454,W50
13193,2555,W50
13194,13389,W50
13195,11629,W50
13196,13391,W50
13197,12260,W50
13198,12058,W50
13199,2577,W50
13200,2509,W50
13201,13406,W50
13202,12063,W50
13203,12668,W50
13204,12253,W50
13205,11660,W50
13206,11163,W50
13207,11567,W50
13208,13417,W50
13209,2534,W50
13210,12583,W50
13211,2508,W50
13212,2582,W50
13213,12584,W50
13214,12071,W50
13215,12235,W50
13216,12076,W50
13217,12079,W50
13218,11569,W50
13219,12592,W50
13220,11624,W50
13221,12109,W50
13222,11576,W50
13223,13548,W50
13224,2536,W50
13225,11595,W50
13226,12182,W50
13227,11101,W50
13228,2550,W50
13229,2601,W50
13230,2549,W50
13231,13553,W50
13232,12599,W50
13233,11618,W50
13234,13556,W50
13235,12144,W50
